h,r,t
2344,2,555204
213,2,555204
257,2,555204
2180,2,555204
1350,2,555204
1790,2,555204
1324,2,555204
2393,2,555204
2401,2,555204
2342,2,555204
2463,2,555204
2090,2,555204
1890,2,555204
1859,2,555204
2397,2,555204
1562,2,555204
2214,2,555204
1759,2,555204
1647,2,555204
427,2,555204
2339,2,555204
151,2,555204
2340,2,555204
1172,2,555204
1989,2,555204
2713,2,555204
2120,2,555204
2024,2,555204
1465,2,555204
2536,2,555204
2710,2,555204
1358,2,555204
1701,2,555204
292,2,555204
2320,2,555204
1907,2,555204
2060,2,555204
22,2,555204
1423,2,555204
278,2,555204
2744,2,555204
1450,2,555204
1260,2,555204
1806,2,555204
1897,2,555204
2199,2,555204
1306,2,555204
1933,2,555204
441,2,555204
1242,2,555204
1349,2,555204
2379,2,555204
1944,2,555204
1847,2,555204
1671,2,555204
1680,2,555204
2388,2,555204
1795,2,555204
2712,2,555204
2548,2,555204
2331,2,555204
1911,2,555204
2131,2,555204
2363,2,555307
1796,2,555307
1247,2,555307
2640,2,555307
257,2,555307
2180,2,555307
1969,2,555363
2495,2,555363
1705,2,555363
2818,2,555363
353,2,555363
2142,2,555363
2037,2,555363
1163,2,555363
2341,2,555363
2363,2,555407
2617,2,555407
2808,2,555407
2615,2,555407
214,2,555407
257,2,555407
2180,2,555407
2214,2,555407
2713,2,555407
2120,2,555407
2536,2,555407
358,2,555407
1559,2,555407
1423,2,555407
2744,2,555407
2379,2,555407
2453,2,555407
1914,2,555634
2079,2,555634
2534,2,555634
2122,2,555634
1906,2,555634
2617,2,555887
2808,2,555887
2615,2,555887
214,2,555887
2555,2,555887
213,2,555887
257,2,555887
2180,2,555887
2401,2,555887
2090,2,555887
358,2,555887
1559,2,555887
2744,2,555887
1895,2,555887
1408,2,556054
1853,2,556054
768,2,556054
1950,2,556054
2193,2,556054
2195,2,556054
2366,2,556054
2578,2,556054
2363,2,556378
1796,2,556378
2555,2,556378
1642,2,556378
2344,2,556378
257,2,556378
2180,2,556378
1350,2,556378
1790,2,556378
1324,2,556378
2393,2,556378
2401,2,556378
2342,2,556378
2090,2,556378
2397,2,556378
2338,2,556378
1562,2,556378
2214,2,556378
427,2,556378
2339,2,556378
151,2,556378
2340,2,556378
1172,2,556378
1989,2,556378
2713,2,556378
2120,2,556378
2024,2,556378
1465,2,556378
2536,2,556378
2710,2,556378
1358,2,556378
1701,2,556378
292,2,556378
2320,2,556378
22,2,556378
358,2,556378
1559,2,556378
1423,2,556378
278,2,556378
2744,2,556378
1450,2,556378
1806,2,556378
1897,2,556378
1306,2,556378
1349,2,556378
2379,2,556378
2746,2,556378
1944,2,556378
1671,2,556378
1795,2,556378
2712,2,556378
1895,2,556378
2453,2,556378
2331,2,556378
2363,2,556387
1790,2,556387
2710,2,556387
1358,2,556387
2548,2,556387
1355,2,556574
2665,2,556574
2108,2,556574
2290,2,556574
277,2,556574
2009,2,556574
2664,2,556574
2740,2,556574
1904,2,556574
2452,2,556574
1356,2,556574
301,2,556574
2290,2,556588
277,2,556588
2009,2,556588
2664,2,556588
301,2,556588
2105,2,556693
2290,2,556693
277,2,556693
1286,2,556693
2500,2,556693
2554,2,556832
242,2,556832
1290,2,556832
2741,2,556832
1850,2,556832
2209,2,557127
1159,2,557127
2665,2,557127
2290,2,557127
277,2,557127
1909,2,557127
2009,2,557127
2664,2,557127
301,2,557127
2526,2,557127
2363,2,557353
1350,2,557353
1324,2,557353
2393,2,557353
2342,2,557353
2090,2,557353
2397,2,557353
2338,2,557353
22,2,557353
1260,2,557353
2548,2,557353
2025,2,557567
208,2,557567
2118,2,557567
2049,2,557567
2770,2,557567
2015,2,557567
1998,2,557746
218,2,557746
2222,2,557746
2515,2,557746
1428,2,557746
1192,2,557746
1213,2,557746
1522,2,557746
1676,2,557746
1325,2,557746
1418,2,557746
2210,2,557746
2386,2,557746
1326,2,557746
1954,2,557746
2502,2,557746
1495,2,557746
260,2,557746
1342,2,557746
2363,2,557761
2344,2,557761
2342,2,557761
2090,2,557761
2024,2,557761
292,2,557761
2320,2,557761
278,2,557761
2744,2,557761
1260,2,557761
1306,2,557761
2363,2,557984
1642,2,557984
1790,2,557984
2090,2,557984
2397,2,557984
2338,2,557984
1562,2,557984
1806,2,557984
1895,2,557984
2453,2,557984
1796,2,558532
1642,2,558532
2338,2,558532
2024,2,558532
2744,2,558532
2746,2,558532
1859,2,558642
2397,2,558642
427,2,558642
2339,2,558642
151,2,558642
1260,2,558642
1680,2,558642
2617,2,558666
2808,2,558666
2615,2,558666
2344,2,558666
213,2,558666
1701,2,558666
278,2,558666
2363,2,558667
1796,2,558667
2617,2,558667
2808,2,558667
2615,2,558667
214,2,558667
2555,2,558667
2344,2,558667
213,2,558667
1859,2,558667
2338,2,558667
1647,2,558667
427,2,558667
2339,2,558667
151,2,558667
2024,2,558667
2710,2,558667
1358,2,558667
1701,2,558667
292,2,558667
2320,2,558667
2744,2,558667
1260,2,558667
441,2,558667
1242,2,558667
2746,2,558667
1680,2,558667
1795,2,558667
2712,2,558667
2426,2,558681
2191,2,558681
2759,2,558681
2635,2,558681
244,2,558681
2617,2,558703
2808,2,558703
2615,2,558703
2640,2,558703
213,2,558703
1790,2,558703
2713,2,558703
2120,2,558703
292,2,558703
2320,2,558703
1306,2,558703
2209,2,558716
1159,2,558716
2634,2,558716
2213,2,558716
1754,2,558716
2194,2,558716
2363,2,558746
2344,2,558746
2397,2,558746
2024,2,558746
292,2,558746
2320,2,558746
1671,2,558746
2617,2,558783
2808,2,558783
2615,2,558783
2640,2,558783
2344,2,558783
213,2,558783
257,2,558783
2180,2,558783
1790,2,558783
1324,2,558783
2397,2,558783
2214,2,558783
1647,2,558783
427,2,558783
2339,2,558783
151,2,558783
2713,2,558783
2120,2,558783
2024,2,558783
1465,2,558783
292,2,558783
2320,2,558783
1907,2,558783
2744,2,558783
1897,2,558783
2199,2,558783
1306,2,558783
1434,2,558783
1680,2,558783
1795,2,558783
2712,2,558783
2363,2,558832
1562,2,558832
427,2,558832
2339,2,558832
151,2,558832
2453,2,558832
1247,2,558888
2344,2,558888
2342,2,558888
1890,2,558888
22,2,558888
2453,2,558888
257,2,558933
2180,2,558933
1562,2,558933
2713,2,558933
2120,2,558933
1450,2,558933
2363,2,558950
1796,2,558950
2555,2,558950
2640,2,558950
2344,2,558950
2090,2,558950
2397,2,558950
2340,2,558950
1172,2,558950
2060,2,558950
1306,2,558950
2453,2,558950
2363,2,558989
1796,2,558989
2342,2,558989
2090,2,558989
1859,2,558989
2397,2,558989
2536,2,558989
1423,2,558989
1671,2,558989
2453,2,558989
2363,2,559003
1796,2,559003
2640,2,559003
2344,2,559003
1890,2,559003
1859,2,559003
2397,2,559003
1562,2,559003
427,2,559003
2339,2,559003
151,2,559003
2536,2,559003
292,2,559003
2320,2,559003
2363,2,559004
1796,2,559004
2555,2,559004
1642,2,559004
1790,2,559004
2401,2,559004
2090,2,559004
2397,2,559004
2338,2,559004
1562,2,559004
2536,2,559004
1423,2,559004
1450,2,559004
1806,2,559004
2379,2,559004
1434,2,559004
1895,2,559004
2363,2,559123
1796,2,559123
1247,2,559123
1671,2,559123
2453,2,559123
2363,2,559137
2397,2,559137
427,2,559137
2339,2,559137
151,2,559137
2453,2,559137
2363,2,559160
1796,2,559160
2555,2,559160
2640,2,559160
2342,2,559160
2090,2,559160
1890,2,559160
2397,2,559160
2338,2,559160
427,2,559160
2339,2,559160
151,2,559160
1423,2,559160
1933,2,559160
1944,2,559160
2453,2,559160
2331,2,559160
2363,2,559166
1796,2,559166
427,2,559166
2339,2,559166
151,2,559166
2453,2,559166
2331,2,559166
2617,2,559170
2808,2,559170
2615,2,559170
214,2,559170
2555,2,559170
1642,2,559170
2344,2,559170
213,2,559170
257,2,559170
2180,2,559170
2401,2,559170
2342,2,559170
2463,2,559170
2090,2,559170
1859,2,559170
2397,2,559170
2338,2,559170
1562,2,559170
2214,2,559170
1989,2,559170
1701,2,559170
292,2,559170
2320,2,559170
22,2,559170
278,2,559170
1897,2,559170
2379,2,559170
1671,2,559170
1680,2,559170
2363,2,559182
2344,2,559182
292,2,559182
2320,2,559182
278,2,559182
2463,2,559184
1859,2,559184
2710,2,559184
1358,2,559184
1701,2,559184
278,2,559184
1247,2,559222
2342,2,559222
427,2,559222
2339,2,559222
151,2,559222
2363,2,559242
2555,2,559242
1790,2,559242
1324,2,559242
2090,2,559242
2397,2,559242
1562,2,559242
1759,2,559242
1465,2,559242
2710,2,559242
1358,2,559242
2060,2,559242
1423,2,559242
2744,2,559242
1897,2,559242
1933,2,559242
2379,2,559242
1895,2,559242
2453,2,559242
257,2,559294
2180,2,559294
2401,2,559294
2214,2,559294
2713,2,559294
2120,2,559294
2555,2,559300
2401,2,559300
2463,2,559300
2214,2,559300
2713,2,559300
2120,2,559300
2090,2,559304
2338,2,559304
1465,2,559304
1423,2,559304
2453,2,559304
2363,2,559321
2090,2,559321
1562,2,559321
1795,2,559321
2712,2,559321
2363,2,559325
1796,2,559325
2214,2,559325
427,2,559325
2339,2,559325
151,2,559325
2536,2,559325
1423,2,559325
2744,2,559325
2379,2,559325
1680,2,559325
1895,2,559325
2453,2,559325
2331,2,559325
2363,2,559416
1642,2,559416
2344,2,559416
2397,2,559416
2338,2,559416
2744,2,559416
2331,2,559416
2363,2,559537
2555,2,559537
2397,2,559537
2710,2,559537
1358,2,559537
1701,2,559537
2090,2,559559
2214,2,559559
1989,2,559559
1795,2,559559
2712,2,559559
2363,2,559562
2617,2,559562
2808,2,559562
2615,2,559562
214,2,559562
2555,2,559562
2344,2,559562
1790,2,559562
2393,2,559562
2401,2,559562
2090,2,559562
2397,2,559562
2338,2,559562
2214,2,559562
1989,2,559562
2713,2,559562
2120,2,559562
2710,2,559562
1358,2,559562
2199,2,559562
2379,2,559562
1795,2,559562
2712,2,559562
1895,2,559562
2363,2,559583
2393,2,559583
2090,2,559583
2338,2,559583
1562,2,559583
2710,2,559583
1358,2,559583
2744,2,559583
1324,2,559642
2393,2,559642
1562,2,559642
2214,2,559642
1647,2,559642
1989,2,559642
2536,2,559642
2744,2,559642
1795,2,559642
2712,2,559642
2090,2,559814
1562,2,559814
2536,2,559814
1423,2,559814
2744,2,559814
2379,2,559814
1671,2,559814
1925,2,560118
1178,2,560118
241,2,560118
2227,2,560118
1769,2,560118
1926,2,560118
1420,2,560118
1288,2,560118
2713,2,560188
2120,2,560188
1701,2,560188
278,2,560188
1306,2,560188
1434,2,560188
2617,2,560284
2808,2,560284
2615,2,560284
214,2,560284
2640,2,560284
1890,2,560284
1647,2,560284
427,2,560284
2339,2,560284
151,2,560284
2024,2,560284
1465,2,560284
1907,2,560284
2746,2,560284
1680,2,560284
218,2,560471
2222,2,560471
1522,2,560471
1495,2,560471
260,2,560471
2617,2,560511
2808,2,560511
2615,2,560511
214,2,560511
213,2,560511
1324,2,560511
2713,2,560511
2120,2,560511
1434,2,560511
1680,2,560511
1273,2,560541
2289,2,560541
1216,2,560541
1990,2,560541
238,2,560541
2367,2,560541
1409,2,560541
253,2,560541
2363,2,560572
2617,2,560572
2808,2,560572
2615,2,560572
1642,2,560572
213,2,560572
1324,2,560572
2401,2,560572
2342,2,560572
2090,2,560572
2397,2,560572
2214,2,560572
2024,2,560572
2710,2,560572
1358,2,560572
1701,2,560572
22,2,560572
2744,2,560572
1260,2,560572
1944,2,560572
1671,2,560572
1795,2,560572
2712,2,560572
2453,2,560572
1796,2,560621
2555,2,560621
1562,2,560621
2214,2,560621
2024,2,560621
278,2,560621
2744,2,560621
2379,2,560621
1671,2,560621
1895,2,560621
2113,2,560715
2178,2,560715
1482,2,560715
2226,2,560715
1201,2,560715
2363,2,560880
1642,2,560880
2342,2,560880
2090,2,560880
2618,2,560880
22,2,560880
1806,2,560880
1416,2,560880
2747,2,560880
2331,2,560880
2363,2,561041
2393,2,561041
427,2,561041
151,2,561041
1423,2,561041
441,2,561041
1242,2,561041
2453,2,561041
2293,2,561052
200,2,561052
1274,2,561052
2150,2,561052
1969,2,561052
2495,2,561052
1705,2,561052
1369,2,561052
1571,2,561052
2400,2,561052
2818,2,561052
353,2,561052
2142,2,561052
2498,2,561052
1219,2,561052
2069,2,561052
1397,2,561052
2037,2,561052
2280,2,561052
1537,2,561052
1732,2,561052
1283,2,561052
1163,2,561052
2341,2,561052
1704,2,561289
2536,2,561289
2744,2,561289
2746,2,561289
1847,2,561289
2555,2,561344
1642,2,561344
2393,2,561344
2401,2,561344
1562,2,561344
1989,2,561344
2199,2,561344
1884,2,561347
2555,2,561347
2172,2,561347
1631,2,561347
1760,2,561347
2553,2,561347
2636,2,561347
2115,2,561347
235,2,561347
1887,2,561347
1357,2,561347
2363,2,561352
1796,2,561352
2617,2,561352
2808,2,561352
2615,2,561352
213,2,561352
1324,2,561352
2342,2,561352
2397,2,561352
1562,2,561352
2713,2,561352
2120,2,561352
2536,2,561352
22,2,561352
1423,2,561352
2744,2,561352
1933,2,561352
2379,2,561352
1795,2,561352
2712,2,561352
2617,2,561369
2808,2,561369
2615,2,561369
214,2,561369
2640,2,561369
2463,2,561369
1890,2,561369
2397,2,561369
427,2,561369
2339,2,561369
151,2,561369
2713,2,561369
2120,2,561369
292,2,561369
2320,2,561369
1671,2,561369
2363,2,561468
2401,2,561468
1556,2,561468
1562,2,561468
2214,2,561468
2536,2,561468
2744,2,561468
1743,2,561472
1307,2,561472
1878,2,561472
1241,2,561472
2351,2,561472
1796,2,561507
1247,2,561507
2617,2,561507
2808,2,561507
2615,2,561507
1642,2,561507
213,2,561507
2342,2,561507
2338,2,561507
427,2,561507
2339,2,561507
151,2,561507
1989,2,561507
22,2,561507
1790,2,561514
427,2,561514
2339,2,561514
151,2,561514
2024,2,561514
1423,2,561514
441,2,561514
1242,2,561514
1944,2,561514
1847,2,561514
1796,2,561520
2342,2,561520
1562,2,561520
427,2,561520
2339,2,561520
151,2,561520
22,2,561520
1260,2,561520
441,2,561520
1242,2,561520
1944,2,561520
2331,2,561520
2363,2,561533
1989,2,561533
1423,2,561533
2744,2,561533
1933,2,561533
2746,2,561533
2640,2,561534
2342,2,561534
1890,2,561534
1859,2,561534
427,2,561534
2339,2,561534
151,2,561534
2060,2,561534
22,2,561534
1260,2,561534
1847,2,561534
427,2,561535
2339,2,561535
151,2,561535
1260,2,561535
441,2,561535
1242,2,561535
1847,2,561535
1642,2,561536
1350,2,561536
2342,2,561536
1890,2,561536
427,2,561536
151,2,561536
1989,2,561536
22,2,561536
1260,2,561536
441,2,561536
1242,2,561536
2331,2,561536
2363,2,561571
1642,2,561571
2342,2,561571
2536,2,561571
22,2,561571
2331,2,561571
1925,2,561780
1178,2,561780
1409,2,561780
2492,2,561780
241,2,561780
2227,2,561780
1769,2,561780
1926,2,561780
1202,2,561780
1420,2,561780
1233,2,561780
1273,2,561834
2289,2,561834
1409,2,561834
2742,2,561834
1433,2,561834
1969,2,561876
2495,2,561876
1705,2,561876
1369,2,561876
1219,2,561876
1397,2,561876
2138,2,561876
2225,2,561876
2363,2,562095
1796,2,562095
1247,2,562095
2617,2,562095
2808,2,562095
2615,2,562095
2555,2,562095
1642,2,562095
2640,2,562095
2344,2,562095
213,2,562095
1350,2,562095
1790,2,562095
1324,2,562095
2393,2,562095
2401,2,562095
2342,2,562095
2090,2,562095
1859,2,562095
2397,2,562095
2338,2,562095
1562,2,562095
2214,2,562095
1647,2,562095
427,2,562095
2339,2,562095
151,2,562095
2340,2,562095
1172,2,562095
1989,2,562095
2713,2,562095
2120,2,562095
2024,2,562095
1465,2,562095
2536,2,562095
2710,2,562095
1358,2,562095
1701,2,562095
292,2,562095
2320,2,562095
22,2,562095
358,2,562095
1559,2,562095
1423,2,562095
2744,2,562095
1450,2,562095
1260,2,562095
1806,2,562095
1897,2,562095
2199,2,562095
1306,2,562095
1933,2,562095
441,2,562095
1242,2,562095
1416,2,562095
2747,2,562095
2379,2,562095
2746,2,562095
1944,2,562095
1847,2,562095
1671,2,562095
1434,2,562095
1680,2,562095
1795,2,562095
2712,2,562095
2548,2,562095
1895,2,562095
2453,2,562095
2131,2,562095
1293,2,562352
1778,2,562352
1385,2,562352
1164,2,562352
2017,2,562352
2349,2,562352
1437,2,562352
2006,2,562352
1187,2,562352
1340,2,562352
1188,2,562352
1826,2,562352
2365,2,562352
1196,2,562352
1278,2,562352
2016,2,562352
1313,2,562352
259,2,562352
2183,2,562352
1523,2,562352
1784,2,562352
2114,2,562352
2039,2,562352
240,2,562352
1166,2,562352
1285,2,562352
1164,2,562387
2017,2,562387
1340,2,562387
259,2,562387
2183,2,562387
1164,2,562395
2017,2,562395
1188,2,562395
259,2,562395
2183,2,562395
1778,2,562405
1164,2,562405
2017,2,562405
1437,2,562405
1340,2,562405
1188,2,562405
259,2,562405
2183,2,562405
1164,2,562484
2017,2,562484
1340,2,562484
2365,2,562484
1278,2,562484
259,2,562484
2183,2,562484
1796,2,562534
1247,2,562534
2555,2,562534
2090,2,562534
2397,2,562534
1647,2,562534
2710,2,562534
1358,2,562534
1806,2,562534
1895,2,562534
1164,2,562931
2017,2,562931
1187,2,562931
259,2,562931
2183,2,562931
1523,2,562931
1784,2,562931
1164,2,562979
2017,2,562979
2006,2,562979
259,2,562979
2183,2,562979
1247,2,562993
2401,2,562993
2214,2,562993
2340,2,562993
1172,2,562993
2379,2,562993
2363,2,563209
1247,2,563209
2617,2,563209
2808,2,563209
2615,2,563209
214,2,563209
2344,2,563209
2342,2,563209
1890,2,563209
1859,2,563209
2397,2,563209
2338,2,563209
427,2,563209
2339,2,563209
151,2,563209
22,2,563209
2199,2,563209
2363,2,563210
1796,2,563210
1247,2,563210
2617,2,563210
2808,2,563210
2615,2,563210
214,2,563210
2555,2,563210
1642,2,563210
2640,2,563210
2344,2,563210
1704,2,563210
1324,2,563210
2393,2,563210
2342,2,563210
2090,2,563210
1890,2,563210
1859,2,563210
2397,2,563210
2338,2,563210
1562,2,563210
427,2,563210
2339,2,563210
151,2,563210
2340,2,563210
1172,2,563210
1989,2,563210
2713,2,563210
2120,2,563210
2024,2,563210
2536,2,563210
292,2,563210
2320,2,563210
1907,2,563210
2060,2,563210
22,2,563210
1423,2,563210
278,2,563210
2744,2,563210
1260,2,563210
1806,2,563210
2199,2,563210
1933,2,563210
441,2,563210
1242,2,563210
1349,2,563210
2746,2,563210
1944,2,563210
1847,2,563210
1434,2,563210
2388,2,563210
1795,2,563210
2712,2,563210
1895,2,563210
1911,2,563210
2131,2,563210
2363,2,563217
2640,2,563217
1859,2,563217
2397,2,563217
2338,2,563217
2363,2,563271
1247,2,563271
2617,2,563271
2808,2,563271
2615,2,563271
214,2,563271
2555,2,563271
2640,2,563271
2344,2,563271
1704,2,563271
257,2,563271
2180,2,563271
1350,2,563271
1790,2,563271
1324,2,563271
2393,2,563271
2342,2,563271
1890,2,563271
1859,2,563271
2397,2,563271
2338,2,563271
1562,2,563271
2214,2,563271
427,2,563271
2339,2,563271
151,2,563271
2340,2,563271
1172,2,563271
1989,2,563271
2024,2,563271
2536,2,563271
1701,2,563271
292,2,563271
2320,2,563271
1907,2,563271
22,2,563271
1423,2,563271
278,2,563271
2744,2,563271
1260,2,563271
1306,2,563271
441,2,563271
1242,2,563271
1349,2,563271
2746,2,563271
1944,2,563271
1847,2,563271
1671,2,563271
1680,2,563271
1795,2,563271
2712,2,563271
1895,2,563271
2453,2,563271
1911,2,563271
2131,2,563271
2344,2,563304
1704,2,563304
1859,2,563304
427,2,563304
2339,2,563304
151,2,563304
2024,2,563304
1423,2,563304
1260,2,563304
441,2,563304
1242,2,563304
2397,2,563315
2713,2,563315
2120,2,563315
1933,2,563315
2131,2,563315
427,2,563336
2339,2,563336
151,2,563336
1260,2,563336
1306,2,563336
2363,2,563347
427,2,563347
2339,2,563347
151,2,563347
2340,2,563347
1172,2,563347
2024,2,563347
292,2,563347
2320,2,563347
1260,2,563347
1847,2,563347
1778,2,563486
1164,2,563486
2017,2,563486
1340,2,563486
1188,2,563486
1278,2,563486
2016,2,563486
1285,2,563486
2209,2,563994
1159,2,563994
2634,2,563994
2287,2,563994
250,2,563994
1754,2,563994
1796,2,564458
1324,2,564458
2340,2,564458
1172,2,564458
1349,2,564458
2025,2,564605
208,2,564605
2118,2,564605
2049,2,564605
2770,2,564605
2015,2,564605
2363,2,564610
1796,2,564610
1247,2,564610
2617,2,564610
2808,2,564610
2615,2,564610
214,2,564610
2555,2,564610
1642,2,564610
2640,2,564610
2344,2,564610
1704,2,564610
213,2,564610
257,2,564610
2180,2,564610
1350,2,564610
1324,2,564610
2393,2,564610
2401,2,564610
2342,2,564610
2090,2,564610
1890,2,564610
1859,2,564610
2397,2,564610
2338,2,564610
1556,2,564610
1562,2,564610
2214,2,564610
1759,2,564610
1647,2,564610
427,2,564610
2339,2,564610
151,2,564610
1989,2,564610
2713,2,564610
2120,2,564610
2024,2,564610
2536,2,564610
2710,2,564610
1358,2,564610
1701,2,564610
292,2,564610
2320,2,564610
1907,2,564610
2060,2,564610
22,2,564610
358,2,564610
1559,2,564610
1423,2,564610
278,2,564610
2744,2,564610
1450,2,564610
1260,2,564610
1806,2,564610
1306,2,564610
1933,2,564610
441,2,564610
1242,2,564610
1416,2,564610
2747,2,564610
1349,2,564610
2379,2,564610
2746,2,564610
1944,2,564610
1847,2,564610
1671,2,564610
1434,2,564610
1680,2,564610
2388,2,564610
1795,2,564610
2712,2,564610
1895,2,564610
2453,2,564610
2331,2,564610
2131,2,564610
1796,2,564626
2617,2,564626
2808,2,564626
2615,2,564626
213,2,564626
427,2,564626
2339,2,564626
151,2,564626
278,2,564626
1933,2,564626
441,2,564626
1242,2,564626
1796,2,564677
1247,2,564677
2617,2,564677
2808,2,564677
2615,2,564677
1642,2,564677
213,2,564677
2342,2,564677
1890,2,564677
2338,2,564677
1989,2,564677
22,2,564677
2744,2,564677
2363,2,564678
1796,2,564678
1247,2,564678
2617,2,564678
2808,2,564678
2615,2,564678
214,2,564678
1642,2,564678
2640,2,564678
2344,2,564678
213,2,564678
257,2,564678
2180,2,564678
1350,2,564678
1324,2,564678
2393,2,564678
2342,2,564678
2090,2,564678
1890,2,564678
1859,2,564678
2397,2,564678
2338,2,564678
1556,2,564678
1562,2,564678
2214,2,564678
1647,2,564678
427,2,564678
2339,2,564678
151,2,564678
1989,2,564678
2713,2,564678
2120,2,564678
2024,2,564678
2536,2,564678
2710,2,564678
1358,2,564678
1701,2,564678
292,2,564678
2320,2,564678
2060,2,564678
22,2,564678
358,2,564678
1559,2,564678
1423,2,564678
278,2,564678
2744,2,564678
1260,2,564678
1806,2,564678
1306,2,564678
1933,2,564678
441,2,564678
1242,2,564678
1416,2,564678
2747,2,564678
1349,2,564678
2379,2,564678
2746,2,564678
1944,2,564678
1847,2,564678
1795,2,564678
2712,2,564678
2548,2,564678
1796,2,564714
1642,2,564714
2393,2,564714
2342,2,564714
2338,2,564714
427,2,564714
151,2,564714
1989,2,564714
